iter	Passed	Remaining
4782	29577	32260
4783	29582	32253
4784	29587	32246
4785	29592	32238
4786	29597	32231
4787	29602	32224
4788	29607	32216
4789	29611	32208
4790	29617	32201
4791	29622	32194
4792	29627	32186
4793	29633	32179
4794	29637	32171
4795	29642	32164
4796	29649	32158
4797	29654	32150
4798	29658	32143
4799	29664	32136
4800	29668	32128
4801	29673	32120
4802	29679	32114
4803	29684	32106
4804	29688	32098
4805	29694	32092
4806	29699	32084
4807	29704	32076
4808	29709	32069
4809	29714	32062
4810	29719	32054
4811	29724	32047
4812	29730	32040
4813	29735	32032
4814	29742	32028
4815	29748	32021
4816	29754	32014
4817	29760	32009
4818	29765	32001
4819	29783	32007
4820	29791	32003
4821	29796	31995
4822	29801	31988
4823	29808	31983
4824	29813	31975
4825	29818	31968
4826	29824	31962
4827	29830	31955
4828	29835	31948
4829	29841	31942
4830	29846	31934
4831	29851	31926
4832	29857	31920
4833	29862	31913
4834	29866	31905
4835	29874	31900
4836	29878	31892
4837	29886	31888
4838	29891	31880
4839	29897	31874
4840	29903	31868
4841	29908	31860
4842	29915	31854
4843	29923	31850
4844	29928	31843
4845	29932	31835
4846	29939	31830
4847	29944	31822
4848	29949	31814
4849	29956	31809
4850	29962	31802
4851	29967	31796
4852	29972	31788
4853	29977	31780
4854	29983	31774
4855	29987	31766
4856	29992	31758
4857	29998	31751
4858	30003	31744
4859	30007	31736
4860	30012	31728
4861	30017	31721
4862	30022	31713
4863	30026	31705
4864	30032	31698
4865	30036	31690
4866	30041	31683
4867	30046	31675
4868	30051	31668
4869	30056	31661
4870	30060	31652
4871	30065	31645
4872	30070	31637
4873	30074	31629
4874	30080	31622
4875	30085	31615
4876	30089	31607
4877	30095	31601
4878	30100	31593
4879	30105	31586
4880	30111	31579
4881	30117	31573
4882	30121	31565
4883	30128	31559
4884	30132	31551
4885	30137	31543
4886	30143	31537
4887	30148	31529
4888	30153	31522
4889	30159	31516
4890	30164	31508
4891	30168	31500
4892	30174	31494
4893	30179	31486
4894	30183	31478
4895	30188	31471
4896	30193	31463
4897	30198	31456
4898	30203	31448
4899	30209	31442
4900	30214	31434
4901	30219	31427
4902	30224	31420
4903	30229	31412
4904	30234	31405
4905	30240	31399
4906	30245	31392
4907	30250	31384
4908	30257	31378
4909	30261	31370
4910	30266	31363
4911	30272	31357
4912	30276	31349
4913	30282	31341
4914	30287	31335
4915	30291	31327
4916	30296	31319
4917	30302	31312
4918	30306	31304
4919	30311	31297
4920	30316	31290
4921	30321	31282
4922	30327	31275
4923	30331	31267
4924	30337	31261
4925	30344	31255
4926	30350	31249
4927	30356	31243
4928	30362	31236
4929	30370	31232
4930	30375	31225
4931	30379	31217
4932	30388	31214
4933	30394	31207
4934	30404	31205
4935	30409	31198
4936	30419	31196
4937	30425	31189
4938	30433	31185
4939	30438	31178
4940	30445	31172
4941	30451	31166
4942	30457	31159
4943	30465	31156
4944	30471	31148
4945	30476	31142
4946	30483	31137
4947	30488	31129
4948	30493	31121
4949	30500	31116
4950	30505	31108
4951	30514	31105
4952	30519	31098
4953	30524	31091
4954	30530	31085
4955	30535	31077
4956	30540	31070
4957	30546	31063
4958	30551	31056
4959	30555	31048
4960	30561	31041
4961	30565	31033
4962	30570	31026
4963	30576	31020
4964	30581	31013
4965	30586	31005
4966	30592	30998
4967	30597	30991
4968	30602	30984
4969	30608	30977
4970	30613	30970
4971	30618	30963
4972	30624	30957
4973	30630	30950
4974	30635	30943
4975	30641	30936
4976	30646	30929
4977	30650	30921
4978	30656	30915
4979	30661	30907
4980	30665	30899
4981	30671	30893
4982	30676	30885
4983	30681	30878
4984	30687	30872
4985	30692	30864
4986	30697	30857
4987	30705	30853
4988	30712	30847
4989	30724	30847
4990	30729	30840
4991	30758	30857
4992	30766	30852
4993	30776	30850
4994	30781	30843
4995	30789	30839
4996	30795	30832
4997	30801	30826
4998	30807	30819
4999	30812	30812
5000	30817	30804
5001	30822	30797
5002	30827	30790
5003	30833	30784
5004	30838	30776
5005	30842	30768
5006	30847	30761
5007	30852	30754
5008	30857	30746
5009	30862	30738
5010	30867	30732
5011	30872	30724
5012	30876	30716
5013	30882	30710
5014	30887	30702
5015	30891	30694
5016	30897	30687
5017	30903	30682
5018	30908	30674
5019	30914	30668
5020	30919	30661
5021	30924	30653
5022	30931	30648
5023	30936	30641
5024	30941	30633
5025	30948	30628
5026	30952	30620
5027	30957	30612
5028	30964	30607
5029	30968	30599
5030	30973	30591
5031	30979	30585
5032	30984	30577
5033	30988	30570
5034	30995	30564
5035	30999	30556
5036	31004	30548
5037	31010	30543
5038	31015	30535
5039	31021	30529
5040	31027	30523
5041	31032	30515
5042	31040	30510
5043	31045	30504
5044	31052	30499
5045	31061	30494
5046	31068	30489
5047	31074	30483
5048	31080	30477
5049	31085	30469
5050	31092	30464
5051	31097	30457
5052	31102	30449
5053	31108	30443
5054	31113	30436
5055	31117	30428
5056	31123	30421
5057	31128	30414
5058	31133	30407
5059	31139	30400
5060	31144	30393
5061	31148	30385
5062	31154	30378
5063	31159	30371
5064	31164	30364
5065	31168	30356
5066	31174	30349
5067	31178	30342
5068	31183	30334
5069	31189	30328
5070	31194	30320
5071	31198	30312
5072	31204	30306
5073	31208	30298
5074	31213	30290
5075	31219	30284
5076	31224	30277
5077	31228	30269
5078	31232	30261
5079	31237	30253
5080	31242	30246
5081	31249	30241
5082	31254	30233
5083	31258	30225
5084	31264	30219
5085	31269	30211
5086	31274	30204
5087	31281	30199
5088	31286	30192
5089	31291	30184
5090	31296	30177
5091	31301	30170
5092	31305	30162
5093	31311	30155
5094	31315	30148
5095	31320	30140
5096	31325	30133
5097	31331	30127
5098	31338	30121
5099	31343	30113
5100	31348	30106
5101	31353	30099
5102	31357	30092
5103	31363	30085
5104	31368	30078
5105	31373	30070
5106	31379	30064
5107	31385	30057
5108	31389	30050
5109	31395	30044
5110	31400	30036
5111	31405	30029
5112	31411	30023
5113	31417	30016
5114	31421	30009
5115	31428	30003
5116	31434	29996
5117	31441	29991
5118	31446	29984
5119	31450	29976
5120	31456	29970
5121	31461	29962
5122	31466	29955
5123	31472	29949
5124	31477	29941
5125	31481	29933
5126	31486	29926
5127	31492	29920
5128	31497	29912
5129	31501	29905
5130	31507	29899
5131	31512	29891
5132	31516	29883
5133	31523	29878
5134	31528	29870
5135	31533	29863
5136	31539	29857
5137	31544	29849
5138	31549	29842
5139	31555	29836
5140	31559	29828
5141	31565	29822
5142	31571	29815
5143	31579	29811
5144	31588	29807
5145	31595	29802
5146	31603	29797
5147	31610	29792
5148	31614	29784
5149	31621	29779
5150	31627	29772
5151	31632	29766
5152	31637	29758
5153	31642	29751
5154	31646	29743
5155	31652	29737
5156	31658	29730
5157	31663	29723
5158	31669	29717
5159	31675	29711
5160	31682	29705
5161	31687	29698
5162	31692	29690
5163	31706	29692
5164	31720	29693
5165	31726	29687
5166	31733	29682
5167	31740	29676
5168	31747	29671
5169	31751	29663
5170	31756	29656
5171	31763	29650
5172	31767	29642
5173	31772	29635
5174	31779	29630
5175	31784	29622
5176	31789	29615
5177	31795	29609
5178	31800	29602
5179	31806	29595
5180	31814	29591
5181	31820	29585
5182	31827	29580
5183	31832	29573
5184	31837	29565
5185	31843	29559
5186	31849	29552
5187	31854	29545
5188	31860	29539
5189	31866	29532
5190	31870	29525
5191	31879	29521
5192	31884	29514
5193	31889	29507
5194	31895	29500
5195	31900	29493
5196	31905	29486
5197	31912	29481
5198	31917	29474
5199	31924	29469
5200	31930	29462
5201	31935	29455
5202	31941	29449
5203	31946	29441
5204	31950	29434
5205	31957	29428
5206	31961	29420
5207	31966	29412
5208	31972	29406
5209	31976	29398
5210	31981	29391
5211	31987	29385
5212	31992	29378
5213	31996	29370
5214	32002	29364
5215	32007	29356
5216	32012	29349
5217	32018	29343
5218	32023	29335
5219	32028	29328
5220	32034	29322
5221	32039	29315
5222	32043	29307
5223	32048	29299
5224	32055	29294
5225	32061	29288
5226	32069	29283
5227	32074	29276
5228	32079	29269
5229	32085	29263
5230	32091	29257
5231	32099	29252
5232	32106	29247
5233	32111	29240
5234	32120	29236
5235	32125	29229
5236	32132	29224
5237	32138	29217
5238	32148	29215
5239	32156	29210
5240	32160	29203
5241	32167	29197
5242	32179	29196
5243	32186	29190
5244	32192	29185
5245	32207	29187
5246	32219	29186
5247	32224	29179
5248	32233	29175
5249	32239	29168
5250	32251	29168
5251	32257	29161
5252	32265	29157
5253	32270	29150
5254	32282	29149
5255	32287	29142
5256	32294	29136
5257	32299	29129
5258	32304	29122
5259	32312	29117
5260	32317	29110
5261	32322	29104
5262	32330	29099
5263	32335	29092
5264	32341	29085
5265	32347	29079
5266	32352	29072
5267	32361	29069
5268	32367	29062
5269	32373	29056
5270	32379	29050
5271	32384	29042
5272	32392	29038
5273	32398	29032
5274	32403	29025
5275	32411	29020
5276	32416	29013
5277	32424	29008
5278	32428	29001
5279	32433	28993
5280	32442	28989
5281	32447	28982
5282	32451	28974
5283	32460	28970
5284	32465	28963
5285	32474	28960
5286	32481	28954
5287	32490	28951
5288	32495	28944
5289	32500	28936
5290	32508	28932
5291	32513	28925
5292	32521	28921
5293	32526	28913
5294	32531	28906
5295	32539	28902
5296	32544	28895
5297	32554	28892
5298	32559	28885
5299	32564	28877
5300	32572	28873
5301	32579	28867
5302	32587	28863
5303	32592	28856
5304	32599	28851
5305	32605	28844
5306	32611	28838
5307	32619	28833
5308	32625	28827
5309	32636	28825
5310	32641	28818
5311	32650	28815
5312	32656	28808
5313	32684	28822
5314	32692	28817
5315	32701	28813
5316	32707	28807
5317	32715	28803
5318	32723	28798
5319	32731	28793
5320	32737	28787
5321	32742	28780
5322	32751	28776
5323	32755	28769
5324	32764	28765
5325	32769	28757
5326	32774	28750
5327	32784	28747
5328	32790	28741
5329	32799	28738
5330	32804	28730
5331	32816	28729
5332	32826	28727
5333	32835	28722
5334	32841	28717
5335	32852	28715
5336	32863	28713
5337	32868	28706
5338	32875	28700
5339	32881	28694
5340	32887	28688
5341	32896	28684
5342	32901	28676
5343	32908	28672
5344	32913	28665
5345	32918	28657
5346	32927	28653
5347	32932	28646
5348	32936	28638
5349	32944	28633
5350	32949	28626
5351	32956	28621
5352	32962	28615
5353	32967	28607
5354	32975	28603
5355	32980	28596
5356	32988	28591
5357	32994	28585
5358	32999	28578
5359	33008	28574
5360	33013	28567
5361	33022	28563
5362	33027	28556
5363	33032	28549
5364	33040	28544
5365	33045	28537
5366	33053	28533
5367	33058	28526
5368	33063	28518
5369	33072	28514
5370	33077	28507
5371	33087	28504
5372	33092	28497
5373	33097	28490
5374	33104	28485
5375	33109	28478
5376	33118	28474
5377	33123	28467
5378	33128	28460
5379	33136	28455
5380	33142	28449
5381	33150	28444
5382	33156	28437
5383	33160	28430
5384	33168	28425
5385	33173	28418
5386	33182	28415
5387	33187	28407
5388	33192	28400
5389	33200	28395
5390	33205	28388
5391	33212	28383
5392	33217	28376
5393	33222	28369
5394	33231	28364
5395	33236	28357
5396	33240	28350
5397	33248	28345
5398	33254	28339
5399	33262	28334
5400	33268	28328
5401	33274	28321
5402	33283	28318
5403	33287	28310
5404	33296	28306
5405	33301	28299
5406	33308	28293
5407	33314	28287
5408	33319	28280
5409	33327	28276
5410	33332	28268
5411	33337	28261
5412	33345	28257
5413	33349	28249
5414	33358	28245
5415	33364	28238
5416	33369	28231
5417	33378	28228
5418	33384	28221
5419	33393	28217
5420	33397	28210
5421	33406	28206
5422	33411	28198
5423	33417	28192
5424	33425	28188
5425	33430	28180
5426	33436	28174
5427	33442	28168
5428	33447	28161
5429	33454	28156
5430	33459	28148
5431	33464	28141
5432	33471	28135
5433	33477	28130
5434	33484	28124
5435	33488	28116
5436	33496	28112
5437	33503	28106
5438	33510	28100
5439	33516	28095
5440	33524	28090
5441	33529	28082
5442	33537	28078
5443	33541	28070
5444	33546	28063
5445	33553	28057
5446	33558	28050
5447	33562	28042
5448	33570	28037
5449	33576	28031
5450	33583	28026
5451	33587	28018
5452	33592	28011
5453	33599	28005
5454	33605	27999
5455	33610	27992
5456	33618	27987
5457	33623	27980
5458	33637	27980
5459	33649	27979
5460	33655	27972
5461	33662	27967
5462	33667	27960
5463	33673	27954
5464	33681	27949
5465	33686	27942
5466	33692	27936
5467	33697	27929
5468	33702	27922
5469	33709	27916
5470	33714	27909
5471	33719	27902
5472	33724	27895
5473	33729	27888
5474	33734	27881
5475	33738	27873
5476	33744	27867
5477	33750	27860
5478	33754	27852
5479	33761	27846
5480	33766	27840
5481	33772	27833
5482	33778	27827
5483	33784	27820
5484	33790	27814
5485	33795	27808
5486	33800	27800
5487	33807	27794
5488	33812	27788
5489	33818	27781
5490	33824	27775
5491	33829	27768
5492	33834	27760
5493	33840	27754
5494	33845	27747
5495	33849	27740
5496	33856	27734
5497	33860	27726
5498	33865	27719
5499	33872	27714
5500	33877	27707
5501	33882	27699
5502	33889	27694
5503	33894	27687
5504	33898	27679
5505	33905	27673
5506	33910	27666
5507	33915	27659
5508	33921	27653
5509	33926	27646
5510	33931	27638
5511	33938	27633
5512	33942	27625
5513	33947	27618
5514	33953	27612
5515	33958	27604
5516	33962	27597
5517	33970	27592
5518	33975	27585
5519	33982	27579
5520	33986	27572
5521	33991	27564
5522	33996	27558
5523	34001	27551
5524	34006	27543
5525	34011	27536
5526	34017	27530
5527	34021	27522
5528	34028	27516
5529	34034	27510
5530	34039	27503
5531	34043	27496
5532	34049	27489
5533	34054	27482
5534	34059	27475
5535	34065	27469
5536	34070	27461
5537	34075	27454
5538	34081	27448
5539	34086	27441
5540	34092	27435
5541	34099	27430
5542	34105	27423
5543	34111	27417
5544	34117	27410
5545	34122	27403
5546	34131	27399
5547	34136	27392
5548	34140	27385
5549	34147	27379
5550	34152	27372
5551	34156	27364
5552	34163	27359
5553	34168	27351
5554	34173	27345
5555	34178	27338
5556	34184	27331
5557	34190	27325
5558	34196	27318
5559	34201	27311
5560	34208	27306
5561	34212	27298
5562	34217	27291
5563	34223	27285
5564	34228	27278
5565	34233	27271
5566	34239	27265
5567	34244	27258
5568	34249	27250
5569	34255	27244
5570	34260	27237
5571	34265	27230
5572	34271	27224
5573	34277	27217
5574	34282	27210
5575	34289	27204
5576	34294	27198
5577	34299	27191
5578	34305	27185
5579	34311	27178
5580	34316	27171
5581	34322	27165
5582	34327	27158
5583	34332	27151
5584	34338	27145
5585	34343	27137
5586	34348	27130
5587	34354	27124
5588	34358	27116
5589	34363	27109
5590	34370	27104
5591	34375	27096
5592	34380	27089
5593	34387	27084
5594	34391	27076
5595	34395	27069
5596	34402	27063
5597	34407	27056
5598	34411	27048
5599	34419	27043
5600	34424	27036
5601	34428	27029
5602	34435	27023
5603	34440	27016
5604	34444	27008
5605	34450	27002
5606	34455	26995
5607	34459	26987
5608	34466	26981
5609	34471	26975
5610	34476	26968
5611	34482	26962
5612	34487	26954
5613	34493	26948
5614	34498	26941
5615	34503	26934
5616	34508	26927
5617	34514	26920
5618	34519	26913
5619	34524	26906
5620	34530	26900
5621	34534	26893
5622	34539	26886
5623	34545	26879
5624	34550	26872
5625	34556	26866
5626	34563	26860
5627	34570	26855
5628	34578	26850
5629	34585	26845
5630	34591	26839
5631	34605	26839
5632	34616	26836
5633	34621	26829
5634	34629	26824
5635	34634	26817
5636	34640	26811
5637	34648	26807
5638	34659	26804
5639	34665	26797
5640	34670	26790
5641	34679	26787
5642	34685	26780
5643	34693	26776
5644	34698	26769
5645	34705	26763
5646	34711	26757
5647	34715	26749
5648	34723	26744
5649	34728	26737
5650	34733	26730
5651	34740	26725
5652	34744	26717
5653	34749	26710
5654	34755	26704
5655	34760	26697
5656	34766	26690
5657	34773	26685
5658	34777	26677
5659	34783	26671
5660	34789	26665
5661	34795	26658
5662	34800	26651
5663	34805	26644
5664	34810	26637
5665	34816	26631
5666	34821	26624
5667	34826	26617
5668	34830	26610
5669	34836	26603
5670	34841	26596
5671	34845	26589
5672	34852	26583
5673	34857	26575
5674	34861	26568
5675	34867	26562
5676	34872	26555
5677	34876	26547
5678	34882	26541
5679	34888	26534
5680	34893	26527
5681	34900	26522
5682	34905	26515
5683	34910	26508
5684	34916	26501
5685	34920	26494
5686	34925	26487
5687	34931	26481
5688	34936	26474
5689	34941	26466
5690	34947	26461
5691	34952	26453
5692	34957	26446
5693	34963	26440
5694	34967	26433
5695	34972	26425
5696	34978	26419
5697	34983	26412
5698	34987	26404
5699	34992	26397
5700	34997	26390
5701	35002	26384
5702	35007	26377
5703	35013	26370
5704	35017	26363
5705	35022	26356
5706	35028	26349
5707	35033	26342
5708	35039	26336
5709	35044	26329
5710	35050	26323
5711	35057	26317
5712	35062	26310
5713	35067	26303
5714	35072	26296
5715	35077	26289
5716	35082	26283
5717	35088	26276
5718	35093	26269
5719	35099	26263
5720	35104	26256
5721	35109	26249
5722	35114	26242
5723	35119	26235
5724	35125	26228
5725	35130	26221
5726	35134	26214
5727	35140	26207
5728	35145	26200
5729	35150	26194
5730	35156	26187
5731	35161	26180
5732	35166	26174
5733	35173	26168
5734	35179	26162
5735	35185	26156
5736	35190	26149
5737	35195	26142
5738	35201	26135
5739	35209	26131
5740	35217	26126
5741	35222	26119
5742	35227	26112
5743	35234	26107
5744	35240	26100
5745	35245	26093
5746	35255	26090
5747	35260	26083
5748	35266	26077
5749	35272	26070
5750	35276	26063
5751	35283	26058
5752	35288	26050
5753	35292	26043
5754	35299	26037
5755	35303	26030
5756	35309	26023
5757	35316	26018
5758	35321	26011
5759	35325	26003
5760	35331	25997
5761	35337	25990
5762	35341	25983
5763	35347	25977
5764	35352	25970
5765	35357	25962
5766	35362	25956
5767	35367	25949
5768	35372	25942
5769	35377	25935
5770	35382	25928
5771	35386	25920
5772	35391	25913
5773	35397	25907
5774	35401	25900
5775	35406	25893
5776	35414	25888
5777	35420	25881
5778	35427	25876
5779	35432	25869
5780	35436	25861
5781	35443	25855
5782	35448	25849
5783	35453	25842
5784	35459	25835
5785	35463	25828
5786	35467	25820
5787	35474	25815
5788	35479	25808
5789	35483	25800
5790	35489	25794
5791	35494	25787
5792	35500	25781
5793	35506	25774
5794	35511	25768
5795	35517	25762
5796	35525	25757
5797	35531	25751
5798	35538	25745
5799	35542	25737
5800	35548	25731
5801	35555	25725
5802	35573	25728
5803	35579	25722
5804	35584	25715
5805	35592	25710
5806	35598	25704
5807	35610	25702
5808	35618	25697
5809	35629	25694
5810	35645	25696
5811	35655	25692
5812	35665	25689
5813	35684	25692
5814	35695	25689
5815	35703	25685
5816	35717	25684
5817	35745	25694
5818	35750	25687
5819	35757	25681
5820	35765	25676
5821	35776	25673
5822	35793	25676
5823	35810	25677
5824	35815	25670
5825	35824	25666
5826	35829	25659
5827	35834	25652
5828	35842	25647
5829	35850	25642
5830	35861	25640
5831	35867	25633
5832	35875	25628
5833	35880	25621
5834	35886	25615
5835	35892	25609
5836	35898	25602
5837	35904	25596
5838	35910	25590
5839	35914	25582
5840	35920	25577
5841	35925	25570
5842	35930	25562
5843	35936	25556
5844	35941	25549
5845	35946	25542
5846	35952	25536
5847	35957	25529
5848	35962	25522
5849	35968	25515
5850	35972	25508
5851	35977	25501
5852	35984	25495
5853	35989	25488
5854	35998	25485
5855	36003	25477
5856	36008	25470
5857	36012	25463
5858	36019	25457
5859	36024	25450
5860	36030	25444
5861	36035	25437
5862	36039	25430
5863	36044	25422
5864	36050	25416
5865	36054	25409
5866	36059	25401
5867	36065	25395
5868	36069	25388
5869	36073	25380
5870	36080	25374
5871	36084	25367
5872	36089	25360
5873	36095	25354
5874	36100	25346
5875	36105	25339
5876	36110	25333
5877	36115	25326
5878	36119	25318
5879	36125	25312
5880	36130	25305
5881	36134	25297
5882	36143	25293
5883	36147	25286
5884	36152	25279
5885	36158	25272
5886	36162	25265
5887	36167	25258
5888	36172	25251
5889	36178	25244
5890	36182	25237
5891	36187	25230
5892	36193	25224
5893	36198	25217
5894	36203	25210
5895	36209	25204
5896	36214	25197
5897	36219	25190
5898	36226	25184
5899	36231	25177
5900	36235	25170
5901	36241	25164
5902	36246	25156
5903	36250	25149
5904	36256	25143
5905	36261	25136
5906	36266	25129
5907	36272	25123
5908	36277	25115
5909	36282	25108
5910	36288	25103
5911	36293	25095
5912	36298	25089
5913	36305	25083
5914	36311	25077
5915	36316	25070
5916	36322	25064
5917	36327	25057
5918	36332	25050
5919	36338	25044
5920	36343	25036
5921	36347	25029
5922	36353	25023
5923	36357	25015
5924	36362	25008
5925	36368	25002
5926	36373	24995
5927	36378	24988
5928	36385	24982
5929	36390	24976
5930	36396	24970
5931	36405	24965
5932	36412	24960
5933	36421	24956
5934	36427	24950
5935	36441	24949
5936	36449	24944
5937	36454	24937
5938	36465	24934
5939	36475	24931
5940	36487	24928
5941	36522	24942
5942	36534	24940
5943	36542	24935
5944	36555	24934
5945	36563	24929
5946	36569	24922
5947	36573	24915
5948	36581	24910
5949	36585	24902
5950	36589	24895
5951	36597	24890
5952	36602	24883
5953	36606	24875
5954	36614	24870
5955	36619	24864
5956	36626	24857
5957	36630	24850
5958	36635	24843
5959	36640	24837
5960	36645	24830
5961	36650	24822
5962	36656	24816
5963	36661	24809
5964	36665	24802
5965	36671	24795
5966	36677	24789
5967	36683	24783
5968	36688	24776
5969	36693	24769
5970	36698	24763
5971	36703	24755
5972	36709	24749
5973	36715	24743
5974	36719	24735
5975	36727	24730
5976	36733	24724
5977	36741	24719
5978	36747	24713
5979	36754	24707
5980	36762	24702
5981	36770	24698
5982	36777	24692
5983	36782	24685
5984	36790	24681
5985	36795	24673
5986	36801	24667
5987	36808	24662
5988	36814	24655
5989	36821	24650
5990	36826	24643
5991	36831	24636
5992	36837	24629
5993	36841	24622
5994	36846	24615
5995	36852	24609
5996	36856	24602
5997	36862	24595
5998	36867	24588
5999	36872	24581
6000	36877	24574
6001	36883	24568
6002	36887	24560
6003	36892	24553
6004	36897	24546
6005	36901	24539
6006	36907	24533
6007	36913	24526
6008	36917	24519
6009	36921	24512
6010	36926	24505
6011	36932	24498
6012	36938	24492
6013	36942	24485
6014	36948	24478
6015	36953	24471
6016	36958	24464
6017	36963	24458
6018	36968	24451
6019	36972	24443
6020	36978	24437
6021	36984	24430
6022	36988	24423
6023	36995	24417
6024	37000	24410
6025	37005	24403
6026	37011	24397
6027	37015	24390
6028	37020	24383
6029	37026	24377
6030	37032	24370
6031	37037	24363
6032	37043	24358
6033	37049	24351
6034	37054	24344
6035	37061	24339
6036	37067	24332
6037	37075	24328
6038	37081	24322
6039	37091	24318
6040	37098	24312
6041	37106	24307
6042	37112	24301
6043	37124	24299
6044	37132	24294
6045	37142	24290
6046	37147	24283
6047	37151	24276
6048	37158	24270
6049	37163	24264
6050	37168	24256
6051	37173	24250
6052	37179	24243
6053	37183	24236
6054	37189	24230
6055	37195	24223
6056	37200	24216
6057	37205	24210
6058	37210	24203
6059	37215	24196
6060	37221	24190
6061	37226	24183
6062	37231	24176
6063	37236	24169
6064	37241	24162
6065	37246	24155
6066	37251	24148
6067	37256	24141
6068	37261	24134
6069	37267	24128
6070	37272	24121
6071	37276	24114
6072	37281	24107
6073	37286	24100
6074	37290	24093
6075	37295	24086
6076	37301	24079
6077	37305	24072
6078	37310	24065
6079	37316	24059
6080	37321	24052
6081	37326	24045
6082	37332	24039
6083	37337	24032
6084	37342	24025
6085	37348	24019
6086	37352	24012
6087	37357	24005
6088	37363	23998
6089	37367	23991
6090	37372	23984
6091	37378	23978
6092	37383	23971
6093	37389	23964
6094	37395	23958
6095	37402	23953
6096	37408	23947
6097	37416	23941
6098	37423	23936
6099	37436	23934
6100	37442	23928
6101	37450	23923
6102	37483	23934
6103	37491	23929
6104	37497	23923
6105	37502	23916
6106	37512	23912
6107	37518	23906
6108	37526	23901
6109	37530	23894
6110	37535	23887
6111	37541	23881
6112	37545	23873
6113	37550	23866
6114	37556	23860
6115	37561	23853
6116	37566	23846
6117	37572	23840
6118	37576	23833
6119	37581	23826
6120	37589	23821
6121	37594	23814
6122	37600	23807
6123	37605	23801
6124	37610	23794
6125	37615	23787
6126	37621	23781
6127	37625	23773
6128	37630	23766
6129	37636	23760
6130	37641	23753
6131	37648	23748
6132	37653	23741
6133	37658	23734
6134	37664	23728
6135	37669	23721
6136	37676	23716
6137	37684	23710
6138	37690	23704
6139	37695	23697
6140	37703	23692
6141	37708	23686
6142	37713	23679
6143	37720	23673
6144	37725	23666
6145	37729	23659
6146	37734	23652
6147	37739	23645
6148	37743	23638
6149	37749	23632
6150	37754	23624
6151	37759	23617
6152	37765	23611
6153	37769	23604
6154	37774	23597
6155	37780	23591
6156	37784	23583
6157	37789	23576
6158	37795	23571
6159	37800	23563
6160	37805	23556
6161	37811	23551
6162	37817	23544
6163	37822	23537
6164	37827	23531
6165	37832	23524
6166	37837	23517
6167	37843	23510
6168	37847	23503
6169	37852	23496
6170	37857	23489
6171	37862	23483
6172	37867	23476
6173	37872	23469
6174	37878	23463
6175	37884	23456
6176	37889	23449
6177	37894	23443
6178	37899	23436
6179	37904	23429
6180	37911	23424
6181	37917	23417
6182	37922	23411
6183	37927	23404
6184	37932	23397
6185	37937	23390
6186	37943	23384
6187	37948	23377
6188	37953	23370
6189	37959	23364
6190	37964	23357
6191	37968	23350
6192	37975	23344
6193	37980	23337
6194	37984	23330
6195	37991	23324
6196	37995	23317
6197	38000	23310
6198	38006	23304
6199	38011	23297
6200	38015	23290
6201	38021	23283
6202	38026	23276
6203	38031	23269
6204	38036	23263
6205	38041	23256
6206	38045	23249
6207	38051	23242
6208	38055	23235
6209	38061	23228
6210	38066	23222
6211	38070	23215
6212	38075	23208
6213	38080	23201
6214	38085	23194
6215	38090	23187
6216	38095	23180
6217	38101	23174
6218	38106	23167
6219	38110	23160
6220	38116	23154
6221	38121	23147
6222	38126	23140
6223	38132	23134
6224	38137	23127
6225	38141	23120
6226	38147	23113
6227	38151	23106
6228	38156	23099
6229	38160	23092
6230	38165	23085
6231	38170	23078
6232	38174	23071
6233	38181	23065
6234	38186	23058
6235	38191	23051
6236	38196	23045
6237	38201	23038
6238	38205	23031
6239	38212	23025
6240	38218	23019
6241	38223	23012
6242	38231	23007
6243	38236	23000
6244	38244	22995
6245	38249	22988
6246	38255	22982
6247	38264	22978
6248	38269	22971
6249	38275	22965
6250	38281	22958
6251	38286	22952
6252	38293	22946
6253	38298	22939
6254	38303	22932
6255	38309	22927
6256	38314	22920
6257	38320	22913
6258	38325	22907
6259	38330	22900
6260	38335	22893
6261	38341	22887
6262	38347	22881
6263	38352	22874
6264	38357	22867
6265	38362	22860
6266	38367	22854
6267	38374	22848
6268	38379	22841
6269	38384	22834
6270	38390	22828
6271	38396	22822
6272	38401	22815
6273	38408	22810
6274	38413	22803
6275	38433	22805
6276	38441	22800
6277	38445	22793
6278	38452	22787
6279	38457	22780
6280	38461	22773
6281	38468	22767
6282	38472	22760
6283	38479	22754
6284	38485	22748
6285	38489	22741
6286	38494	22734
6287	38499	22727
6288	38504	22720
6289	38510	22714
6290	38514	22707
6291	38519	22700
6292	38524	22693
6293	38529	22686
6294	38534	22680
6295	38539	22673
6296	38544	22666
6297	38549	22659
6298	38555	22653
6299	38560	22646
6300	38565	22640
6301	38570	22633
6302	38575	22626
6303	38581	22620
6304	38585	22612
6305	38590	22605
6306	38595	22599
6307	38599	22592
6308	38604	22585
6309	38611	22579
6310	38616	22572
6311	38621	22565
6312	38627	22559
6313	38632	22553
6314	38637	22546
6315	38644	22540
6316	38648	22533
6317	38653	22526
6318	38658	22519
6319	38662	22512
6320	38667	22505
6321	38672	22498
6322	38677	22492
6323	38682	22485
6324	38686	22478
6325	38692	22472
6326	38697	22465
6327	38702	22458
6328	38708	22451
6329	38713	22445
6330	38718	22438
6331	38724	22432
6332	38729	22425
6333	38734	22418
6334	38740	22412
6335	38745	22405
