iter	RMSE
4468	0.4632386203
4469	0.4632244864
4470	0.4631917018
4471	0.462976198
4472	0.4629189347
4473	0.4628463632
4474	0.4628220753
4475	0.4626787541
4476	0.4625630321
4477	0.4624702554
4478	0.4623517349
4479	0.4623049842
4480	0.4622231635
4481	0.4619628643
4482	0.461926526
4483	0.461912167
4484	0.4619114105
4485	0.4618411622
4486	0.4618186567
4487	0.4617681094
4488	0.4617106938
4489	0.4616300547
4490	0.4615359494
4491	0.4615013108
4492	0.4614996323
4493	0.4613759338
4494	0.4612660855
4495	0.4612336006
4496	0.4610792496
4497	0.4609693329
4498	0.460919103
4499	0.4608951547
4500	0.460820557
4501	0.4607667907
4502	0.4606786669
4503	0.460592573
4504	0.4605002993
4505	0.4603953662
4506	0.4601842619
4507	0.4600459542
4508	0.4599517994
4509	0.4598884742
4510	0.4598230338
4511	0.459730606
4512	0.4596925114
4513	0.4596567429
4514	0.4596394239
4515	0.4594425908
4516	0.4591381943
4517	0.4589153344
4518	0.4587375905
4519	0.4585930864
4520	0.4584796887
4521	0.4584547647
4522	0.4583198564
4523	0.4582496835
4524	0.4581907904
4525	0.4581511781
4526	0.4580966361
4527	0.4580272715
4528	0.4580134385
4529	0.4579802669
4530	0.4579495435
4531	0.4578979177
4532	0.4578345081
4533	0.4578146013
4534	0.4576996788
4535	0.4576354951
4536	0.4574383285
4537	0.4573560333
4538	0.4571809939
4539	0.4569767716
4540	0.4568859466
4541	0.4567807266
4542	0.456765987
4543	0.4567030577
4544	0.4566627722
4545	0.4564196431
4546	0.4563505825
4547	0.4562299326
4548	0.4561637219
4549	0.4561086527
4550	0.4558773913
4551	0.4558018288
4552	0.4556822185
4553	0.4556312954
4554	0.4555033913
4555	0.4554581495
4556	0.4553683233
4557	0.4553204374
4558	0.4552646799
4559	0.4551048639
4560	0.4550518361
4561	0.4550318531
4562	0.4550204626
4563	0.4549289545
4564	0.4548364953
4565	0.4545520413
4566	0.4544499354
4567	0.4544362511
4568	0.4543681146
4569	0.4541282718
4570	0.4539704965
4571	0.453914249
4572	0.4538830182
4573	0.453695946
4574	0.4535695085
4575	0.4534930144
4576	0.4534470889
4577	0.4533574488
4578	0.4533415813
4579	0.4533069602
4580	0.4532902112
4581	0.4532325551
4582	0.4531729181
4583	0.4530608307
4584	0.4530244407
4585	0.4530114907
4586	0.4529362326
4587	0.4528116585
4588	0.4527314921
4589	0.452712541
4590	0.4525214504
4591	0.4524033628
4592	0.4523565075
4593	0.4521488193
4594	0.4520796923
4595	0.4519027037
4596	0.4518200515
4597	0.4517373548
4598	0.4516925027
4599	0.451611165
4600	0.451588869
4601	0.4515054262
4602	0.4514210923
4603	0.4512937097
4604	0.4512493498
4605	0.451227017
4606	0.4511235457
4607	0.4511207047
4608	0.4508945674
4609	0.4507608398
4610	0.4507060696
4611	0.4505683911
4612	0.4504954465
4613	0.4504615336
4614	0.4504064217
4615	0.4503619309
4616	0.4502674176
4617	0.450203614
4618	0.4501353381
4619	0.4501088782
4620	0.4499722664
4621	0.4499655845
4622	0.4498892931
4623	0.4496916526
4624	0.4495258708
4625	0.4494219064
4626	0.4492716786
4627	0.449113576
4628	0.4488575713
4629	0.4487888612
4630	0.4485359535
4631	0.4484912101
4632	0.448431432
4633	0.4483932273
4634	0.4482671762
4635	0.4481132005
4636	0.4480700276
4637	0.4478478214
4638	0.4477922347
4639	0.4476678587
4640	0.4474703472
4641	0.4472308468
4642	0.4471376879
4643	0.4470289213
4644	0.4469637967
4645	0.4469548763
4646	0.4468271314
4647	0.4466604807
4648	0.4465105869
4649	0.4463446185
4650	0.4463100445
4651	0.4462817328
4652	0.4462168178
4653	0.4461645763
4654	0.446139316
4655	0.4461202765
4656	0.4459406896
4657	0.4458648147
4658	0.4457580107
4659	0.4456787978
4660	0.4456463841
4661	0.4455751767
4662	0.4453580017
4663	0.4453052295
4664	0.4451089676
4665	0.4450369526
4666	0.4449362516
4667	0.4448153877
4668	0.4447524394
4669	0.4445560516
4670	0.4444506287
4671	0.4444500492
4672	0.4442974213
4673	0.4442422799
4674	0.4441555852
4675	0.4440263984
4676	0.4440056597
4677	0.4437166961
4678	0.4436260777
4679	0.4435720291
4680	0.4435616386
4681	0.443505813
4682	0.4433629419
4683	0.4433149787
4684	0.4431979251
4685	0.4431640704
4686	0.4430718228
4687	0.4430134652
4688	0.442987111
4689	0.4429588885
4690	0.442900703
4691	0.4427275055
4692	0.4426125413
4693	0.4425328523
4694	0.4424282385
4695	0.4423024197
4696	0.4422146015
4697	0.4422094316
4698	0.4421310183
4699	0.442044942
4700	0.4417919092
4701	0.4417339322
4702	0.4416565354
4703	0.4416115828
4704	0.4415500458
4705	0.4414529761
4706	0.4413295124
4707	0.4413145948
4708	0.4410821127
4709	0.4409211172
4710	0.4408262743
4711	0.4407164672
4712	0.4405859713
4713	0.4404613962
4714	0.44036904
4715	0.4403631139
4716	0.440341506
4717	0.4403374947
4718	0.4402284947
4719	0.4401278544
4720	0.4400041342
4721	0.439858508
4722	0.4397557097
4723	0.4396222485
4724	0.4396078539
4725	0.4395131053
4726	0.4394963239
4727	0.4394052759
4728	0.439327811
4729	0.4392147091
4730	0.4391409474
4731	0.4390075744
4732	0.438868699
4733	0.4386835091
4734	0.4386358072
4735	0.438631649
4736	0.438581574
4737	0.4384684079
4738	0.4383482553
4739	0.4383316176
4740	0.4382515386
4741	0.4381687052
4742	0.4381192735
4743	0.4378397486
4744	0.4378138006
4745	0.4377752187
4746	0.4377546732
4747	0.4376770761
4748	0.4376272079
4749	0.4374577648
4750	0.4372606599
4751	0.4372059127
4752	0.4369966277
4753	0.4368737156
4754	0.43685823
4755	0.4367457146
4756	0.436698567
4757	0.4366650529
4758	0.4366440681
4759	0.4366121196
4760	0.4365634161
4761	0.4364776556
4762	0.4364147897
4763	0.4363896078
4764	0.4363357321
4765	0.4362792814
4766	0.4362633696
4767	0.4361760921
4768	0.4361104847
4769	0.4360432772
4770	0.4359784171
4771	0.435942005
4772	0.4357603444
4773	0.4357252543
4774	0.4356471568
4775	0.4355982508
4776	0.4355613524
4777	0.4355122651
4778	0.4354503776
4779	0.4353871008
4780	0.4352251903
4781	0.4351704979
4782	0.4349254396
4783	0.4349049922
4784	0.4348302473
4785	0.4346999067
4786	0.4346163007
4787	0.4344585614
4788	0.4342971721
4789	0.4342762221
4790	0.4340780633
4791	0.4340057359
4792	0.433937979
4793	0.4338922296
4794	0.4338293141
4795	0.4337661083
4796	0.4337411725
4797	0.4337351031
4798	0.4336724507
4799	0.4336160101
4800	0.4335137691
4801	0.4335013595
4802	0.4334937539
4803	0.4334403348
4804	0.4333753659
4805	0.433300938
4806	0.4328315636
4807	0.432752884
4808	0.4326337152
4809	0.4325682232
4810	0.4324265244
4811	0.4323504045
4812	0.4321139409
4813	0.432042842
4814	0.4319080617
4815	0.4317814353
4816	0.4317250525
4817	0.4315609174
4818	0.4314592427
4819	0.4313675556
4820	0.4312170164
4821	0.4311743648
4822	0.4311207515
4823	0.4310039681
4824	0.4309609427
4825	0.4308638116
4826	0.4308104677
4827	0.4307046197
4828	0.4305671081
4829	0.4305041958
4830	0.430305888
4831	0.4302054445
4832	0.4301779285
4833	0.430046855
4834	0.4299668348
4835	0.4298727207
4836	0.429717388
4837	0.4295971009
4838	0.4294822739
4839	0.429444637
4840	0.4293502044
4841	0.4292082303
4842	0.4291166825
4843	0.4290664944
4844	0.4290251779
4845	0.4289322019
4846	0.4289150201
4847	0.4287853701
4848	0.4286958338
4849	0.4286089269
4850	0.4285484212
4851	0.4284545481
4852	0.4282134888
4853	0.4280553148
4854	0.4279089966
4855	0.4278541533
4856	0.4278050444
4857	0.4276602573
4858	0.4275732099
4859	0.4274628328
4860	0.4273698064
4861	0.4272938453
4862	0.4272410577
4863	0.4271905414
4864	0.4271063033
4865	0.427100112
4866	0.4270170042
4867	0.4270002522
4868	0.4269341951
4869	0.4267943929
4870	0.426743575
4871	0.4265001614
4872	0.426439545
4873	0.426398498
4874	0.4263236427
4875	0.4262345895
4876	0.4262007617
4877	0.4261402866
4878	0.4261114392
4879	0.4259851201
4880	0.4259499506
4881	0.4258640706
4882	0.4257554422
4883	0.4256351333
4884	0.4255903982
4885	0.4255410463
4886	0.4253884235
4887	0.4253728122
4888	0.4252974601
4889	0.4251713944
4890	0.425107425
4891	0.4250622788
4892	0.4249935163
4893	0.424971545
4894	0.4249552265
4895	0.4248499908
4896	0.4247531011
4897	0.4247397612
4898	0.4247188735
4899	0.4245830462
4900	0.4244641002
4901	0.4244190041
4902	0.4243704036
4903	0.4242409489
4904	0.4240595303
4905	0.4240307077
4906	0.4239848226
4907	0.4238814893
4908	0.4237913275
4909	0.4237665962
4910	0.4237480028
4911	0.4236670409
4912	0.4236295182
4913	0.4233902216
4914	0.4233644849
4915	0.4233190451
4916	0.4232251381
4917	0.423213503
4918	0.4231561808
4919	0.4231130049
4920	0.4230416288
4921	0.4230024585
4922	0.4228035532
4923	0.4227993038
4924	0.4227776077
4925	0.4227391853
4926	0.4226948095
4927	0.4225944828
4928	0.4224862215
4929	0.4224854392
4930	0.4223226587
4931	0.4220271153
4932	0.4218989004
4933	0.4216845031
4934	0.4215328957
4935	0.4215013824
4936	0.4213733265
4937	0.4212944811
4938	0.4211353583
4939	0.421063369
4940	0.4209847486
4941	0.4209696799
4942	0.4207884271
4943	0.4207574983
4944	0.420596791
4945	0.4205857586
4946	0.4205011658
4947	0.4204191004
4948	0.4202898367
4949	0.4201742593
4950	0.4201561966
4951	0.419978704
4952	0.4198352815
4953	0.4196506868
4954	0.4196006367
4955	0.4194468392
4956	0.4193511458
4957	0.4193281929
4958	0.4192166318
4959	0.4191291022
4960	0.419057554
4961	0.4190193324
4962	0.4189168819
4963	0.4188039206
4964	0.4186955895
4965	0.4185869971
4966	0.4184151074
4967	0.4183678529
4968	0.4183226807
4969	0.4181866118
4970	0.4181349539
4971	0.4180856537
4972	0.417970146
4973	0.4179606406
4974	0.4179080596
4975	0.4178577942
4976	0.4178094242
4977	0.4177536667
4978	0.4177290555
4979	0.4176658263
4980	0.417545516
4981	0.4174181054
4982	0.4173679519
4983	0.4172970205
4984	0.4172834346
4985	0.4171385577
4986	0.416990324
4987	0.4169413951
4988	0.4168618487
4989	0.4168199728
4990	0.4167143816
4991	0.416624383
4992	0.4164267133
4993	0.4163451903
4994	0.4161895597
4995	0.4160853672
4996	0.4159723313
4997	0.4158995413
4998	0.415838639
4999	0.4157700227
5000	0.4156360875
5001	0.4155846322
5002	0.4155676675
5003	0.4154343764
5004	0.4152927816
5005	0.4152161721
5006	0.4150854485
5007	0.4150689217
5008	0.4149563509
5009	0.4148915134
5010	0.4148251424
5011	0.4147647195
5012	0.4146542181
5013	0.4146081517
5014	0.4145340833
5015	0.4144719015
5016	0.4144562847
5017	0.4143644288
5018	0.4142965461
5019	0.4142832268
5020	0.4142224615
5021	0.4141895097
5022	0.4140111237
5023	0.4140016442
5024	0.4138549491
5025	0.4138327213
5026	0.4137029746
5027	0.4136734022
5028	0.4135771157
5029	0.4135424475
5030	0.4135062503
5031	0.4134464421
5032	0.4132086762
5033	0.4131220789
5034	0.4131002044
5035	0.4130820494
5036	0.4129909814
5037	0.4129568662
5038	0.412791203
5039	0.4125500466
5040	0.4124882922
5041	0.4124538223
5042	0.4123527744
5043	0.4122460777
5044	0.4122046456
5045	0.4121481758
5046	0.4120629315
5047	0.4119578985
5048	0.4118871723
5049	0.4117750202
5050	0.4116959551
5051	0.4116550572
5052	0.4116120493
5053	0.4115200876
5054	0.4113878691
5055	0.4113721535
5056	0.4112057224
5057	0.4111933677
5058	0.4111822252
5059	0.4110979038
5060	0.4108949519
5061	0.4108517405
5062	0.4107454137
5063	0.4106506761
5064	0.4105803147
5065	0.4105090623
5066	0.4104788316
5067	0.4103811649
5068	0.410269049
5069	0.4102158074
5070	0.4101623234
5071	0.4101206362
5072	0.4100045705
5073	0.4099980471
5074	0.4098709327
5075	0.4097375624
5076	0.4096787433
5077	0.4096656826
5078	0.4096615033
5079	0.4095886651
5080	0.4095199559
5081	0.4094814554
5082	0.4093558044
5083	0.4092323433
5084	0.4091930595
5085	0.409136431
5086	0.4089841627
5087	0.4088142696
5088	0.4087283788
5089	0.4086997956
5090	0.4086803577
5091	0.4086443618
5092	0.4086365832
5093	0.4085093464
5094	0.4084679085
5095	0.408402337
5096	0.4083368087
5097	0.4082156396
5098	0.4080461593
5099	0.4080131537
5100	0.407980818
5101	0.4079435596
5102	0.4078526007
5103	0.4077561334
5104	0.40767956
5105	0.4074974509
5106	0.4074442613
5107	0.4073061384
5108	0.4072512781
5109	0.4071739109
5110	0.407104212
5111	0.4068887142
5112	0.4066579949
5113	0.406543668
5114	0.4065207158
5115	0.406311134
5116	0.4062967445
5117	0.4061949354
5118	0.4061339287
5119	0.4060845295
5120	0.4060631475
5121	0.4060139737
5122	0.4058438906
5123	0.4057488387
5124	0.4057336179
5125	0.4057273093
5126	0.4055166838
5127	0.4054516302
5128	0.405449194
5129	0.4054220933
5130	0.405370132
5131	0.4053547244
5132	0.4052917736
5133	0.4051498182
5134	0.4050334671
5135	0.4049968778
5136	0.4049437388
5137	0.404854229
5138	0.404815699
5139	0.4047820597
5140	0.4047378633
5141	0.4047197955
5142	0.4046402377
5143	0.4045820848
5144	0.4045445077
5145	0.4045117965
5146	0.4044550478
5147	0.4043699402
5148	0.4042721714
5149	0.4042511581
5150	0.4042342433
5151	0.4041513951
5152	0.4040552836
5153	0.4040432616
5154	0.4038517759
5155	0.4037431809
5156	0.4035933166
5157	0.4035440836
5158	0.4035383077
5159	0.4034884372
5160	0.403414752
5161	0.403362017
5162	0.4033414853
5163	0.4032989306
5164	0.4030867461
5165	0.4030664274
5166	0.4029155611
5167	0.402831336
5168	0.4027653642
5169	0.4027258651
5170	0.4027012556
5171	0.4025774222
5172	0.4025546314
5173	0.4023931557
5174	0.4023344107
5175	0.4022320224
5176	0.4021332443
5177	0.4020893664
5178	0.4020722544
5179	0.4020293106
5180	0.4019475475
5181	0.4018122194
5182	0.4017742083
5183	0.4016354824
5184	0.4016351647
5185	0.4016052101
5186	0.4015626349
5187	0.4014969358
5188	0.4014640201
5189	0.4014271196
5190	0.4012414785
5191	0.4012063974
5192	0.4011768874
5193	0.4010570799
5194	0.4010475698
5195	0.4010104381
5196	0.4009269296
5197	0.400813255
5198	0.4007698914
5199	0.4006674164
5200	0.4006375297
5201	0.4005252285
5202	0.4004718384
5203	0.4004181034
5204	0.4003121301
5205	0.4002053477
5206	0.4001511709
5207	0.4001125742
5208	0.3999825882
5209	0.3999625451
5210	0.3999416779
5211	0.3998438275
5212	0.399741226
5213	0.3997322639
5214	0.399663007
5215	0.3996286622
5216	0.3995812985
5217	0.399572927
5218	0.39955836
5219	0.3994824074
5220	0.3994581326
5221	0.3993546901
5222	0.3992535578
5223	0.3992531644
5224	0.3992400644
5225	0.3991820375
5226	0.3991030414
5227	0.399012054
5228	0.3989512637
5229	0.3988584882
5230	0.3987831641
5231	0.3985147324
5232	0.398432984
5233	0.3984299928
5234	0.3982797664
5235	0.3982154295
5236	0.3981756215
5237	0.3980181901
5238	0.3979508197
5239	0.3977803298
5240	0.3977485697
5241	0.397677435
5242	0.3976176787
5243	0.3976037045
5244	0.3975445894
5245	0.3974898202
5246	0.3974543178
5247	0.3973727754
5248	0.397285214
5249	0.3971742632
5250	0.3970608395
5251	0.3969636998
5252	0.3969508669
5253	0.3968744595
5254	0.3968576666
5255	0.3968441604
5256	0.3967823802
5257	0.3967784509
5258	0.3967692581
5259	0.3967385546
5260	0.3966336862
5261	0.3965612775
5262	0.3964182844
5263	0.3963636642
5264	0.3963242607
5265	0.3962338449
5266	0.3962068702
5267	0.3961535984
5268	0.3961144346
5269	0.3960253575
5270	0.3959292092
5271	0.3958576398
5272	0.3957607389
5273	0.3956076045
5274	0.395464755
5275	0.3954251902
5276	0.3954132742
5277	0.3954066142
5278	0.3954015311
5279	0.3952808277
5280	0.3951960753
5281	0.3951495314
5282	0.3951120451
5283	0.3949724281
5284	0.3947084397
5285	0.3946127701
5286	0.3945770894
5287	0.3943365512
5288	0.3943287068
5289	0.394273518
5290	0.3941393609
5291	0.3940677556
5292	0.3940210636
5293	0.3939148146
5294	0.3938839281
5295	0.3937444184
5296	0.3937172492
5297	0.3936853565
5298	0.3936248215
5299	0.3935342707
5300	0.3934839276
5301	0.3933446838
5302	0.3931771109
5303	0.393130941
5304	0.393008945
5305	0.3930061593
5306	0.392993383
5307	0.3928996224
5308	0.3928268731
5309	0.3926447104
5310	0.3924671547
5311	0.3922776728
5312	0.3922568412
5313	0.3922475236
5314	0.392198035
5315	0.3921572252
5316	0.3921238884
5317	0.3920653324
5318	0.3919347835
5319	0.3918622079
5320	0.3917658517
5321	0.3916313416
5322	0.3915864555
5323	0.3914994319
5324	0.3913942452
5325	0.3913934509
5326	0.391341901
5327	0.3912971928
5328	0.3911864124
5329	0.3911415224
5330	0.3911287636
5331	0.3910718529
5332	0.3909923869
5333	0.3909353235
5334	0.3908899162
5335	0.3908725559
5336	0.3908531735
5337	0.3907643411
5338	0.3907513689
5339	0.3906094582
5340	0.3905665458
5341	0.3905258857
5342	0.3904619895
5343	0.3903586259
5344	0.3903229571
5345	0.3903071925
5346	0.3902628923
5347	0.3901749882
5348	0.3901210304
5349	0.390119016
5350	0.3900563341
5351	0.3900309438
5352	0.3899527456
5353	0.3899136968
5354	0.3898565686
5355	0.3898420986
5356	0.3895408838
5357	0.3894739581
5358	0.3893565014
5359	0.389270409
5360	0.3892610196
5361	0.3892064495
5362	0.3891743393
5363	0.3890939563
5364	0.3890301478
5365	0.3889914069
5366	0.3889686858
5367	0.3889519091
5368	0.388902854
5369	0.3888933747
5370	0.3886842177
5371	0.3885022931
5372	0.3884570064
5373	0.3883809521
5374	0.3881931921
5375	0.3881327979
5376	0.3880203394
5377	0.3877925297
5378	0.3876332644
5379	0.3875902385
5380	0.3875594841
5381	0.387525068
5382	0.3874802965
5383	0.3874108013
5384	0.3873826091
5385	0.3873712749
5386	0.3871484179
5387	0.3871263028
5388	0.387115293
5389	0.3870968189
5390	0.3870800706
5391	0.3870408685
5392	0.3869648293
5393	0.3868939187
5394	0.3868402436
5395	0.3867467714
5396	0.3867214922
5397	0.3865317041
5398	0.3863971232
5399	0.3863866536
5400	0.386300804
5401	0.3862700761
5402	0.3861493464
5403	0.386079172
5404	0.3859573548
5405	0.3858562192
5406	0.3857447844
5407	0.385710013
5408	0.3856661075
5409	0.3856207024
5410	0.3855867352
5411	0.3853569808
5412	0.38515002
5413	0.3851243446
5414	0.3850548794
5415	0.384840844
5416	0.3846150542
5417	0.3844932074
5418	0.3843807728
5419	0.384274334
5420	0.384229776
5421	0.3842144648
5422	0.3841577804
5423	0.3839146883
5424	0.3838432946
5425	0.3837141208
5426	0.3836305423
5427	0.3835403896
5428	0.3833709377
5429	0.3833383226
5430	0.3833030285
5431	0.3833021701
5432	0.3831453162
5433	0.3831263549
5434	0.3831066844
5435	0.3830844022
5436	0.3829662497
5437	0.382895379
5438	0.3827823
5439	0.3826788169
5440	0.3826710754
5441	0.3826522624
5442	0.382603509
5443	0.3825809118
5444	0.3823971129
5445	0.382362522
5446	0.382346067
5447	0.3822937545
5448	0.3822535187
5449	0.3821616082
5450	0.3820894246
5451	0.3820282225
5452	0.3820088264
5453	0.3818537125
5454	0.3818341489
5455	0.381688233
5456	0.3816248533
5457	0.381571555
5458	0.3814625031
5459	0.3814216021
5460	0.3813000902
5461	0.3811860885
5462	0.3811832262
5463	0.3811339795
5464	0.3810497384
5465	0.3810392042
5466	0.3809428744
5467	0.3809216683
5468	0.3808044207
5469	0.3807317079
5470	0.3806744286
5471	0.3804711428
5472	0.3803946292
5473	0.3803078307
5474	0.3801553323
5475	0.3800794897
5476	0.3799167113
5477	0.3798171078
5478	0.3797181541
5479	0.3796797517
5480	0.3795740382
5481	0.3794905437
5482	0.3794293661
5483	0.3793895452
5484	0.3792774192
5485	0.3791791346
5486	0.3791314313
5487	0.3790514545
5488	0.378987657
5489	0.3787860308
5490	0.3787638991
5491	0.3786547011
5492	0.3786036145
5493	0.3785745503
5494	0.3785070486
5495	0.3784930596
5496	0.3784343906
5497	0.3784072133
5498	0.3783264674
5499	0.3780813836
5500	0.3780361159
5501	0.3779639894
5502	0.3778091762
5503	0.3777881853
5504	0.3777716959
5505	0.377686786
5506	0.3775698747
5507	0.37746589
5508	0.3774175682
5509	0.3773356936
5510	0.3772385659
5511	0.3771591827
5512	0.3771509794
5513	0.3770566839
5514	0.3770059487
5515	0.3769434804
5516	0.3767777315
5517	0.376704373
5518	0.3766287979
5519	0.3765358462
5520	0.3765285172
5521	0.3765051705
5522	0.3764810262
5523	0.3764055293
5524	0.3763057907
5525	0.376221408
5526	0.376134548
5527	0.3760677893
5528	0.3759051851
5529	0.3758694277
5530	0.3758396638
5531	0.3757802994
5532	0.3757149029
5533	0.3756367396
5534	0.3755365544
5535	0.3754784971
5536	0.3754118027
5537	0.3753529656
5538	0.3752502875
5539	0.375188887
5540	0.37506576
5541	0.3749552079
5542	0.3748656515
5543	0.3748346672
5544	0.3748246576
5545	0.3747906612
5546	0.374743387
5547	0.3746780934
5548	0.3746697799
5549	0.3746432498
5550	0.3745685447
5551	0.3745226995
5552	0.3745180369
5553	0.3744372373
5554	0.3743951417
5555	0.3743041933
5556	0.3741569996
5557	0.3740045068
5558	0.3739028901
5559	0.3737565928
5560	0.3737073713
5561	0.3736476081
5562	0.3736200286
5563	0.3735655294
5564	0.3734123616
5565	0.3732309885
5566	0.3731084345
5567	0.3729637062
5568	0.3728915803
5569	0.3728673337
5570	0.3727828012
5571	0.3726955241
5572	0.372524756
5573	0.3724670399
5574	0.3724273766
5575	0.372335234
5576	0.3723241975
5577	0.3722440542
5578	0.3722105849
5579	0.3721487892
5580	0.3721341907
5581	0.3720820122
5582	0.3720139302
5583	0.3719562651
5584	0.3718490323
5585	0.3717735723
5586	0.3717555432
5587	0.3716934647
5588	0.3716913232
5589	0.3716878267
5590	0.3716166054
5591	0.3715967836
5592	0.3714923597
5593	0.371428333
5594	0.3713679655
5595	0.3713046581
5596	0.3711831496
5597	0.3710944527
5598	0.3709952781
5599	0.3709098237
5600	0.3708647918
5601	0.3706770187
5602	0.3706659546
5603	0.3706507336
5604	0.3704876668
5605	0.3704138151
5606	0.3703945546
5607	0.3703617141
5608	0.370292289
5609	0.3701168196
5610	0.3700615369
5611	0.3700268552
5612	0.3699391497
5613	0.3698295503
5614	0.3697899308
5615	0.3697513633
5616	0.3696778372
5617	0.3696352027
5618	0.3695924756
5619	0.3695831206
5620	0.3694801742
5621	0.3694313442
5622	0.3693608442
5623	0.3692661509
5624	0.369232128
5625	0.3691910623
5626	0.3691894369
5627	0.369125031
5628	0.3690685342
5629	0.3689623309
5630	0.3688765288
5631	0.3688752391
5632	0.3688175757
5633	0.3688130115
5634	0.3687824867
5635	0.3685861096
5636	0.3685225228
5637	0.3683778473
5638	0.368267278
5639	0.3681989289
5640	0.3680342766
5641	0.3679864921
5642	0.3679274657
5643	0.3678511552
5644	0.3678172907
5645	0.3677702362
5646	0.3676570857
5647	0.3676383902
5648	0.367555809
5649	0.3675140894
5650	0.3673098929
5651	0.3672780111
5652	0.3672146927
5653	0.3671466351
5654	0.3670706092
5655	0.3669187039
5656	0.3668437656
5657	0.3667053469
5658	0.3667049296
5659	0.3666947706
5660	0.3665658571
5661	0.3664510938
5662	0.3664009109
5663	0.3663412517
5664	0.3663266576
5665	0.3662549748
5666	0.3661918804
5667	0.366143773
5668	0.366069966
5669	0.3660667331
5670	0.3659311725
5671	0.3659103971
5672	0.3658213084
5673	0.365779952
5674	0.3656729436
5675	0.3656190939
5676	0.365568951
5677	0.3654940646
5678	0.3654827822
5679	0.3653796143
5680	0.3653185334
5681	0.3652343525
5682	0.3652017503
5683	0.3651281878
5684	0.365109458
5685	0.3649986164
5686	0.3649149039
5687	0.3646959965
5688	0.3645319095
5689	0.3644552182
5690	0.3643036392
5691	0.3642567011
5692	0.3641983006
5693	0.3641469854
5694	0.3641098058
5695	0.3640227166
5696	0.3639633366
5697	0.3638697525
5698	0.3638598829
5699	0.3637983053
5700	0.3637780992
5701	0.3636688335
5702	0.3636598834
5703	0.3635560856
5704	0.363522876
5705	0.363465195
5706	0.363348356
5707	0.3632685666
5708	0.3631689039
5709	0.3630588135
5710	0.362969765
5711	0.3628522646
5712	0.3627808892
5713	0.362690832
5714	0.3625997668
5715	0.3625833288
5716	0.3625152592
5717	0.3621508016
5718	0.362122128
5719	0.3620498989
5720	0.3620446302
5721	0.3619652654
5722	0.3619133829
5723	0.3618487215
5724	0.3618387653
5725	0.3618002591
5726	0.3617476354
5727	0.3617005072
5728	0.3616295557
5729	0.3614234933
5730	0.3614086877
5731	0.3612771184
5732	0.3612247676
5733	0.3610904495
5734	0.3609626616
5735	0.3609357092
5736	0.3608270355
5737	0.3607574195
5738	0.360621689
5739	0.360595801
5740	0.3604957904
5741	0.3604921884
5742	0.3603686434
5743	0.3603171641
5744	0.3601504023
5745	0.3600658183
5746	0.3598894413
5747	0.3598011257
5748	0.3597930567
5749	0.3596646265
5750	0.3596117689
5751	0.3595316074
5752	0.3595110921
5753	0.3594711029
5754	0.359432061
5755	0.3593934539
5756	0.359337672
5757	0.3592746221
5758	0.3591686784
5759	0.3591330933
5760	0.359023809
5761	0.3589289336
5762	0.3588631133
5763	0.3586992825
5764	0.358692834
5765	0.3586771237
5766	0.3586312317
5767	0.3585349442
5768	0.3585082021
5769	0.3584385789
5770	0.3583887205
5771	0.3583126993
5772	0.3582960815
5773	0.3582462182
5774	0.3582035098
5775	0.358141988
5776	0.3580452491
5777	0.3580300644
5778	0.3579834675
5779	0.3579310327
5780	0.3578293667
5781	0.3576910492
5782	0.3575923939
5783	0.3575542936
5784	0.3575076592
5785	0.3574991566
5786	0.3574840777
5787	0.3574274295
5788	0.3573602802
5789	0.357358138
5790	0.3572913032
5791	0.3572537072
5792	0.3572356203
5793	0.3572014721
5794	0.3570589657
5795	0.3569525369
5796	0.3569020852
5797	0.3568609334
5798	0.356804197
5799	0.3567958779
5800	0.3566763472
5801	0.3566524284
5802	0.3565042815
5803	0.3563652818
5804	0.3563525355
5805	0.3563184779
5806	0.3562365153
5807	0.3561893083
5808	0.3561798581
5809	0.3560998561
5810	0.356007406
5811	0.3558822006
5812	0.3557735744
5813	0.3557695073
5814	0.3556992349
5815	0.3556415758
5816	0.3555749255
5817	0.355533438
5818	0.355505041
5819	0.3553981875
5820	0.3553622007
5821	0.3552689923
5822	0.3552052307
5823	0.3551323362
5824	0.3551276727
5825	0.3550434168
5826	0.3550098959
5827	0.3549658395
5828	0.3549289659
5829	0.3548873296
5830	0.3548609015
5831	0.3548364322
5832	0.3547949965
5833	0.354669959
5834	0.3546069184
5835	0.3545706283
5836	0.3544483579
5837	0.3544163383
5838	0.3542863561
5839	0.3542180034
5840	0.3541534201
5841	0.3541062098
5842	0.3540660336
5843	0.3540478575
5844	0.353991654
5845	0.3538587542
5846	0.3538099082
5847	0.3537707881
5848	0.353716181
5849	0.3536434789
5850	0.3536125039
5851	0.3535446353
5852	0.3534496081
5853	0.3534457723
5854	0.3533477955
5855	0.3533204238
5856	0.3530191806
5857	0.3530028659
5858	0.352956065
5859	0.3528539261
5860	0.3528137565
5861	0.352753663
5862	0.3526859436
5863	0.3526452077
5864	0.3525838749
5865	0.3525223978
5866	0.3525065215
5867	0.3524441426
5868	0.35242561
5869	0.3524232351
5870	0.3524160114
5871	0.3523219714
5872	0.3521697422
5873	0.3521313478
5874	0.3520928309
5875	0.3519667084
5876	0.351929529
5877	0.3519073773
5878	0.3518956519
5879	0.3517929749
5880	0.3517340999
5881	0.3516420303
